text_without_tags,freq
мочь свидетельствовать о,1716
качество жизнь больной,1705
инфаркт миокард имя,1704
и сахарный диабет,1700
российский федерация на,1698
влечь за себя,1694
в отдалённый период,1690
ниже чем в,1687
в головной мозг,1677
в развивающийся страна,1671
прислать к вывод,1671
за последний десятилетие,1667
год по данные,1665
по формула где,1654
принятие решение о,1652
прежде всего в,1647
скорость клубочковый фильтрация,1639
с сахарный диабет,1639
в тот чтобы,1637
автор отмечать что,1636
играть ключевой роль,1634
федеральный закон о,1627
а также у,1626
можно разделить на,1615
темп экономический рост,1612
инфаркт миокард и,1612
нарушение функция почка,1610
в детский возраст,1609
в подавлять большинство,1602
приводить к нарушение,1596
у здоровый лицо,1587
источник составить автор,1583
мл мина метр,1578
наиболее частый причина,1577
биологически активный вещество,1574
нарушение углеводный обмен,1556
к физический нагрузка,1553
положительный влияние на,1549
мочь быть представить,1547
быть разделить на,1545
рандомизировать клинический исследование,1540
быть продемонстрировать что,1538
федеральный закон от,1537
как правило не,1535
являться фактор риска,1534
в ранний послеоперационный,1530
хорошо известно что,1524
российский федерация от,1523
нестероидный противовоспалительный препарат,1517
на е сутки,1514
через мес после,1511
за счёт увеличение,1511
перенести инфаркт миокард,1507
в возраст старший,1507
и зависеть от,1507
по весь видимость,1500
не выявить ассоциация,1498
принимать участие в,1492
верхний дыхательный путь,1491
пациент старший год,1479
за счёт снижение,1476
тот число на,1475
повышенный риск развитие,1469
в раз большой,1468
ведущий роль в,1464
сахарный диабет и,1460
для решение задача,1457
а также к,1457
хотя бы один,1456
также мочь быть,1455
высокий учебный заведение,1447
приводить к значительный,1446
воспалительный процесс в,1442
статистически значимый различие,1438
сахарный диабет сд,1437
всемирный организация здравоохранение,1426
длина волна нм,1425
позволять предположить что,1417
лицо старший год,1414
на протяжение всего,1413
развитие инфаркт миокард,1411
обращать внимание на,1411
улучшение качество жизнь,1405
том далее в,1404
в многое зависеть,1404
в патологический процесс,1397
что привести к,1397
российский федерация и,1390
и прежде всего,1390
головной мозг и,1387
и старческий возраст,1381
качество жизнь и,1371
оказывать существенный влияние,1370
в сельский местность,1365
приводить к тот,1365
острый нарушение мозговой,1363
по некоторые данные,1363
больной сахарный диабет,1351
и представлять себя,1351
в база дать,1349
настоящий время не,1343
рандомизировать контролировать исследование,1343
кроме тот при,1339
широко использоваться в,1339
в возрастной группа,1335
на качество жизнь,1334
повышать риск развитие,1333
настоящее время являться,1332
тот число при,1331
говорить о тот,1329
мочь быть получить,1322
мочь быть объяснить,1318
заключение такой образ,1314
так или иначе,1314
мг килограмм в,1304
приходить к вывод,1300
у здоровый человек,1299
с подъём сегмент,1294
можно найти в,1292
настоящее время для,1292
развитие сердечно-сосудистый осложнение,1290
год быть опубликовать,1288
предположение о тот,1288
этот точка зрение,1288
следовать подчеркнуть что,1287
в лёгочный артерия,1285
приводить к рост,1285
на й день,1284
на мировой рынок,1283
и интенсивный терапия,1279
в долгосрочный перспектива,1272
европейский общество кардиолог,1264
приводить к формирование,1263
в дыхательный путь,1260
негативный влияние на,1256
можно говорить о,1251
раз чаща чем,1251
это свидетельствовать о,1241
мочь быть определить,1240
а также по,1240
в режим реальный,1239
перекисный окисление липид,1237
госпитализация по повод,1233
тот число у,1228
в середина х,1226
в группа дексмедетомидин,1226
и контрольный группа,1225
ниже чем у,1223
в настоящий статья,1223
кроме тот у,1221
режим реальный время,1217
многое зависеть от,1212
снижение масса тело,1207
такой образ на,1206
в периоперационный период,1206
являться независимый предиктор,1204
наиболее часто встречаться,1204
уровень артериальный давление,1201
который зависеть от,1195
артериальный гипертензия и,1195
год а также,1192
в литература описать,1188
важный роль играть,1185
трансформировать фактор рост,1185
являться независимый фактор,1182
гипертрофия левый желудочек,1182
исходить из это,1178
увеличивать риск развитие,1176
такой образ при,1174
особый интерес представлять,1174
дать свидетельствующий о,1174
не представляться возможный,1173
сердечный недостаточность и,1172
позволять говорить о,1172
и за рубеж,1172
приводить к изменение,1171
в противный случай,1170
или иной степень,1167
позволять сделать вывод,1167
найти отражение в,1166
из наиболее распространить,1165
тот пора пока,1164
выявить ассоциация с,1163
хронический почечный недостаточность,1163
как правило в,1155
значительно выше чем,1155
на протяжение последний,1151
левый желудочек лж,1145
что мочь привести,1142
по данные воз,1142
можно сказать что,1138
окружающий среда и,1136
год прошлое столетие,1135
зависимость от наличие,1133
не привести к,1133
в отделение реанимация,1130
по меньший мера,1128
а также о,1127
ревматоидный артрит ра,1121
иметь место в,1119
территория российский федерация,1112
первичный конечный точка,1111
в отечественный литература,1110
достижение целевой уровень,1107
на поздний стадия,1105
за счёт уменьшение,1105
прежде всего с,1105
в окружающий среда,1104
далеко не всегда,1104
свидетельствовать о наличие,1104
снижение качество жизнь,1103
внезапный сердечный смерть,1102
системный воспалительный ответ,1101
инфаркт миокард в,1095
подавлять большинство случай,1094
возрастной группа год,1092
масса тело и,1091
быть продемонстрировать в,1090
правительство российский федерация,1087
такой образ чтобы,1087
орган местный самоуправление,1086
сыворотка кровь и,1083
фактор риска и,1082
мочь быть как,1081
такой образ для,1079
по данные некоторый,1079
развитие сердечно-сосудистый заболевание,1078
настоящее время существовать,1077
они мочь быть,1075
тогда как у,1074
отказ от курение,1074
мочь быть достигнуть,1074
в раз превышать,1072
старший возрастной группа,1072
орган брюшной полость,1070
быть опубликовать в,1070
быть достоверно выше,1070
увеличение продолжительность жизнь,1070
головной мозг в,1065
на русский язык,1062
сантиметр вод ст,1058
с артериальный гипертензия,1058
а значит и,1056
статистический обработка дать,1055
исследование посвятить изучение,1055
у пожилое человек,1054
до мм рт,1053
р р р,1051
отделение интенсивный терапия,1051
а также наличие,1049
от сердечно-сосудистый заболевание,1049
а также другой,1044
по стандартный методика,1042
мочь быть причина,1042
также отметить что,1037
на рабочий место,1035
в критический состояние,1034
с избыточный масса,1031
отделение реанимация и,1031
по данные другой,1031
и развивающийся страна,1027
средство массовый информация,1027
основный фактор риска,1025
который должный быть,1024
ключевой роль в,1022
нормативный правовой акт,1021
й й перцентиль,1021
привести к тот,1021
в республика беларусь,1021
в ранний срок,1020
быть выше чем,1020
срб мг литр,1020
и за счёт,1016
а также снижение,1015
на первое место,1011
площадь поперечный сечение,1010
а также от,1010
различие между группа,1009
на догоспитальный этап,1008
можно утверждать что,1007
один очередь с,1007
в страна европа,1006
ожидать продолжительность жизнь,1005
с сд тип,1005
экономический рост в,1002
соэ мм число,1002
положительно влиять на,997
происходить за счёт,997
иметь место у,997
федеральный орган исполнительный,996
мг сут в,995
ммоль сут год,992
до мг сут,990
магнитно-резонансный томография мрт,989
мочь использоваться для,989
тысяча население в,986
большой внимание уделяться,985
в раз маленький,984
исследование а также,984
мг килограмм сут,983
нарушение толерантность к,982
застойный сердечный недостаточность,982
при президент рф,980
привести к снижение,978
ранее провести исследование,978
не должный превышать,974
только тогда когда,974
отличие от другой,973
напрямую зависеть от,972
лицо молодой возраст,972
от декабрь год,970
развитие российский федерация,968
в молодой возраст,965
в доступный литература,965
зависимость от возраст,964
нормальный масса тело,962
фактор риска фр,961
дать болгария наш,960
наш дать болгария,960
фибрилляция предсердие фп,958
рак предстательный железа,956
экономически развитый страна,955
в сентябрь год,955
президент российский федерация,955
напрямую связать с,954
объясняться тем что,952
хорошо согласоваться с,952
врождённый порок сердце,951
на й неделя,949
вегетативный нервный система,949
что говорить о,945
и как правило,945
нарушение сердечный ритм,945
принять считать что,943
то есть в,943
можно выделить следующий,943
а также и,943
по данные с,941
мочь быть вызвать,938
в мировой практика,935
с острый коронарный,934
требовать дальнейший изучение,933
поясничный отдел позвоночник,925
приводить к образование,925
в широкий диапазон,924
за медицинский помощь,924
рак толстой кишка,923
являться основной причина,923
свободный жирный кислота,922
генно-инженерный биологический препарат,922
и государственный служба,919
государственный служба при,918
следовать заметить что,917
наш точка зрение,916
народный хозяйство и,915
кроме тот быть,913
заболевание а также,912
в декабрь год,911
острый повреждение почка,909
обратить внимание на,907
в июнь год,906
фактор рост фибробласт,906
два мировой война,904
являться тот факт,904
другой сторона в,903
мочь быть и,902
в частное сектор,900
тем или иной,899
больной туберкулёз лёгкое,899
больной сд тип,899
внесение изменение в,899
медицинский помощь в,898
в й линия,898
мочь повлиять на,897
в многое определяться,896
с январь год,895
в пожилое возраст,895
с начало х,895
оказывать влияние на,893
отличаться от таковой,893
состоять из два,891
в грудной клетка,891
крайний мера в,891
один мировой война,890
большой чем в,888
не зависеть от,887
клетка иммунный система,886
болезнь лёгкое хобласть,885
диастолический функция лж,884
крупный рогатый скот,881
через месяц после,877
приводить к более,876
кора головной мозг,875
быть значительно выше,874
можно представить в,874
особый внимание уделяться,872
летальный исход в,872
повышение артериальный давление,871
можно отнести к,871
в март год,870
на протяжение многий,869
снижение потребление соль,869
и мм рт,869
патологический процесс в,869
последний десятилетие в,869
заместительный почечный терапия,868
левый желудочек и,867
приводить к развитие,866
лента рассчитать по,865
как фактор риска,863
быть включить больной,861
послужить основание для,861
другой фактор риска,861
клинический практика в,860
с ишемический болезнь,859
по данные в,858
государственный гражданский служащий,858
в сельский хозяйство,858
раз большой чем,856
миокард левый желудочек,854
кроме тот для,852
с молекулярный масса,852
свидетельствовать о высокий,851
с сд го,851
представление о тот,849
быть ниже чем,846
фактор внешний среда,846
доза мг раз,842
развитие побочный эффект,842
мочь быть отнести,841
функция левый желудочек,841
негативно влиять на,841
в брюшной полость,840
в качество альтернатива,839
за счёт повышение,838
можно заключить что,838
с стабильный стенокардия,837
в зарубежный литература,837
и человеческий капитал,836
в отделение интенсивный,836
который быть включить,836
сантиметр например в,834
высокий профессиональный образование,834
получить широкий распространение,833
с сердечный недостаточность,832
нарушение липидный обмен,830
и кроме тот,830
в октябрь год,829
мочь быть следствие,827
статистический обработка результат,826
в большой количество,826
приводить к существенный,825
сердечно-сосудистый заболевание в,825
при прочий равный,823
быть сделать вывод,823
реальный обменный курс,821
активный участие в,819
экономический рост и,819
охрана окружающий среда,818
государственный контроль надзор,818
традиционный фактор риска,817
лицо пожилое возраст,817
в май год,817
чаща встречаться у,817
к сожаление в,814
прежде всего на,814
не оказывать влияние,814
тогда как при,813
наиболее часто встречаться,813
при комнатный температура,811
являться наиболее распространить,810
степень зависеть от,810
в государственный сектор,809
и артериальный гипертензия,808
метр наш профессор,808
сердечно-сосудистый заболевание и,807
следовать рассматривать как,804
больший степень чем,804
настоящее время на,803
системный красный волчанка,803
и вторичный профилактика,802
старший возрастной группа,801
систолический артериальный давление,801
й линия терапия,801
мочь быть применить,800
зависимость от уровень,800
то же самый,799
современный представление о,799
наиболее часто использовать,798
автор прислать к,797
выше чем при,796
в многое определять,795
из наиболее частый,793
снижать риск развитие,790
играть важный роль,790
в очаг воспаление,788
болезнь почка хбп,788
и го тип,787
метаболический синдром мс,787
по литературный данные,787
принимать участие в,787
на настоящий момент,786
мочь стать причина,786
уровень общий холестерин,785
следовать помнить что,785
искусственный вентиляция лёгкое,784
в каждый конкретный,783
в апрель год,783
и по данные,781
у лицо старший,781
доза мг в,780
население составляющий е,780
доход население составляющий,780
оценка качество жизнь,780
зависимость от тип,780
ранний стадия заболевание,780
благоприятный условие для,779
поражение коронарный артерия,778
европейский рекомендация по,777
главное образ в,776
следовать иметь в,776
с сторона жкт,776
на второе этап,774
приводить к возникновение,773
существенный различие в,773
иммунный ответ на,773
страна западный европа,773
средний продолжительность жизнь,773
мочь оказывать влияние,772
артериальный давление и,770
исследование быть продемонстрировать,769
это привести к,767
весь возрастной группа,767
регион российский федерация,767
более год назад,766
нижний дыхательный путь,766
при сахарный диабет,766
фактор риска в,766
сегодняшний день в,765
с хронический сердечный,765
в январь год,763
результат свидетельствовать о,763
заболевание соединительный ткань,763
системный воспалительный реакция,761
в август год,761
мочь быть один,760
следовать учитывать что,760
работа посвятить изучение,758
доход коэффициент джиня,758
с метаболический синдром,758
сердечный сокращение чсс,757
килограмм масса тело,757
можно отметить что,757
функция внешний дыхание,756
быть ввести в,756
на начальный стадия,756
в февраль год,756
зависимость от степень,755
за счёт использование,754
метод наименьший квадрат,753
великий отечественный война,753
и соавт провести,752
бухгалтерський область ку,749
при физический нагрузка,749
требование предъявлять к,748
должный быть направить,747
валовый внутренний продукт,747
моноклональный антитело к,746
клинический проявление и,746
приводить к улучшение,746
который по данные,745
в суточный доза,744
по мнение эксперт,743
важный фактор риска,743
сосудистый стенка и,743
однако по данные,742
автор по данные,741
существенно влиять на,741
в костный мозг,739
по данные росстат,735
база дать и,734
быть значительно ниже,734
быть включить в,733
вт метр к,733
с середина х,733
и диастолический функция,732
снижение функция почка,732
площадь под кривая,732
миллион человек в,731
снижение артериальный давление,731
с длина волна,730
принятие решение в,730
в широкий смысл,730
процесс принятие решение,729
достижение поставить цель,728
в ноябрь год,727
малое круг кровообращение,727
согласно современный представление,726
быть предложить в,725
периферический нервный система,724
плазма кровь и,723
мочь рассматриваться в,723
том е при,723
окружающий среда в,722
дополнительный фактор риска,722
также приводить к,721
два половина х,721
система а также,721
и инфаркт миокард,720
необходимый учитывать что,719
впервые выявить больной,717
значительно ниже чем,716
провоспалительный цитокин и,716
а также более,716
при принятие решение,716
от фз о,716
поражение головной мозг,716
частота побочный эффект,715
к й неделя,713
сердце ибс и,713
настоящее время известно,712
в верхний часть,712
приводить к активация,712
быть опубликовать результат,712
а также возможность,712
у боль ных,710
настоящий время в,710
с неблагоприятный прогноз,710
с физический нагрузка,708
а также высокий,707
автор полагать что,706
один очередь в,706
автор приходить к,705
мочь быть не,705
основное за счёт,705
мочь быть реализовать,705
являться наиболее частый,705
на когнитивный функция,705
за счёт средство,705
и экономический рост,704
тот число для,702
такой образ результат,702
а также увеличение,702
в клинический картина,701
в педиатрический практика,701
выглядеть следующий образ,700
хронический воспалительный заболевание,700
широкий распространение получить,699
такой образ что,698
дополнительный профессиональный образование,698
существенно отличаться от,696
среди взрослый население,696
тот число по,693
постановление правительство рф,693
в слизистый оболочка,692
жёсткость сосудистый стенка,692
который как правило,691
широко распространить в,691
в коленный сустав,691
по современный представление,690
мочь быть выполнить,689
согласно данные литература,689
на окружающий среда,689
государственный управление в,689
пищевой продукт и,688
достоверно выше чем,688
блокатор кальциевый канал,687
исследователь считать что,687
качество жизнь в,687
инсулиноподобный фактор рост,687
коронарный болезнь сердце,687
а по данные,686
атеросклеротический поражение сосуд,685
частное сектор для,685
мочь указывать на,684
оказывать положительный влияние,684
также свидетельствовать о,684
из самый распространить,684
ор ди р,683
клинический проявление заболевание,683
в двойной слепой,681
следовать обратить внимание,681
с помощь пакет,680
душить население в,680
симпатический нервный система,678
зависимость от тот,678
один очередь на,675
чсс уд мина,675
последний два десятилетие,675
подробно описать в,675
др а также,674
критерий манный уитня,674
нарушение ритм и,674
комбинированный терапия мт,673
мочь иметь место,673
развитие сахарный диабет,672
масса тело при,672
после хирургический лечение,672
сыворотка кровь у,670
положительный корреляция между,670
прямая иностранный инвестиция,670
согласно литературный данные,670
вести к снижение,669
от июль год,669
положительно коррелировать с,667
клетка а также,667
а также ряд,667
связь между уровень,666
точка зрение на,666
и сердечный недостаточность,666
терминальный почечный недостаточность,665
том е с,665
ухудшение качество жизнь,665
стратегический планирование в,665
предел прочность при,664
в опухолевый клетка,664
фактор окружающий среда,664
иметься сообщение о,664
ген ответственный за,663
функция почка и,663
решение поставить задача,663
уровень экспрессия ген,663
в амбулаторный условие,662
без подъём сегмент,662
в табла привести,661
продукция провоспалительный цитокин,661
экспрессия ген и,661
протяжение многий год,661
такой образ у,660
далеко не весь,660
зависимость от использовать,659
что особенно важный,659
антагонист витамин к,659
и др индия,658
и др испания,658
и др словения,658
и др италия,658
с артериальный гипертония,658
и др португалия,658
и др бельгия,658
знание умение и,657
мочь выступать в,657
верхний граница норма,657
играть роль в,656
острый сердечный недостаточность,656
и сердечно-сосудистый смертность,656
мочь использоваться в,655
в сосудистый стенка,655
при решение задача,655
риск сердечно-сосудистый осложнение,654
рак шейк матка,653
качество медицинский помощь,652
риск смерть от,651
зависеть от тот,651
форменный элемент кровь,650
гладкомышечный клетка сосуд,650
весь выборка незначимый,648
показатель качество жизнь,648
привести к появление,648
государственный образовательный стандарт,647
площадь поверхность тело,647
более старший возраст,646
достоверный различие в,646
масса тело в,646
переносимость физический нагрузка,645
у лицо пожилое,645
быть сделать в,644
др португалия и,644
др словения и,644
принятие управленческий решение,644
др бельгия и,644
е сутки после,644
год такой образ,643
число срб мг,643
на слизистый оболочка,642
вести к увеличение,642
орган грудной клетка,641
побочный эффект в,641
от май год,641
большой количество исследование,641
и метаболический синдром,640
кроме тот на,639
через час после,638
физический нагрузка и,638
рак прямая кишка,638
найти широкий применение,638
по данные автор,637
средний степень тяжесть,637
независимо от тот,637
что давать возможность,637
два половина в,637
мочь быть различный,636
каждый конкретный случай,636
сыворотка кровь больной,635
сердечно сосудистый заболевание,634
эндопротезирование коленный сустав,633
статистический обработка получить,633
исследование явиться изучение,633
с сердечно-сосудистый заболевание,633
это обусловить тем,632
особый внимание заслуживать,631
в начало век,631
и летальный исход,631
том е на,629
менее мм рт,628
рост эндотелий сосуд,627
функциональный состояние почка,627
в трудоспособный возраст,627
артерия нижний конечность,627
в поверхностный слой,627
должный быть не,626
ингибитор апф и,626
скорость кровоток в,625
акцентировать внимание на,624
государственный медицинский университет,623
оказывать негативный влияние,623
по данные год,623
широко применяться в,623
с ограниченный возможность,622
с а также,622
в синовиальный жидкость,622
мероприятие направить на,622
контрольный группа в,622
отметить что в,622
автор утверждать что,621
с конец х,621
в зимний период,621
мочь быть рекомендовать,620
часто приводить к,620
привести к увеличение,619
разный возрастной группа,618
приводить к появление,618
вариабельность сердечный ритм,618
в пол зрение,618
в дп дно,618
в повседневный жизнь,618
говорят о тот,617
по данные мрт,617
экспрессия ген в,616
быть достоверно ниже,616
в данный момент,615
для принятие решение,615
чрескожный коронарный вмешательство,615
по общепринятый методика,615
что мочь свидетельствовать,614
это прежде всего,613
маленький чем в,612
иммунный система в,610
и свидетельствовать о,609
уровень хс лпнп,609
в англоязычный литература,609
базисный противовоспалительный препарат,608
с инфаркт миокард,608
мг сут и,608
и сердечно-сосудистый заболевание,608
том далее и,608
через нед после,607
процесс перекисный окисление,607
на дальний восток,607
хронический болевой синдром,607
результат хирургический лечение,607
методический рекомендация по,607
женщина репродуктивный возраст,606
из база дать,606
болевой синдром в,606
и функциональный активность,605
не должный быть,605
мы полагать что,605
на январь год,605
интересно отметить что,605
широко использоваться для,604
рт ст и,604
в состояние покой,604
обменный курс в,603
индекс условие торговля,603
как правило на,602
критерий включение в,602
развитие сердечный недостаточность,601
дыхательный путь и,601
оксид азот и,600
представлять себя один,600
качество жизнь кж,599
оа коленный сустав,598
выходить за рамка,598
и тот факт,598
в непосредственный близость,598
больной ишемический болезнь,597
а также повышение,597
воспалительный реакция в,595
у лицо молодой,595
лекарственный препарат в,595
приводить к усиление,594
пациент а также,594
и иссечение сумка,594
острый почечный повреждение,593
к настоящий момент,593
что мочь приводить,592
который состоять из,592
обратить внимание на,592
прежде всего это,592
миллиард доллар сша,591
реологический свойство кровь,591
общий сонный артерия,589
вносить вклад в,588
зависимость от вид,588
что по данные,588
сердечный недостаточность сн,588
а также он,587
раз ниже чем,587
механизм лежать в,587
глюкоза ммоль литр,587
необходимый подчеркнуть что,586
в лимфатический узел,586
существенно выше чем,585
а также дать,585
а также развитие,585
человеческий капитал в,585
молекулярный масса кда,585
окислительный стресс и,584
с общий популяция,584
отрицательно влиять на,584
и диастолический ада,583
наиболее эффективный метод,582
у здоровый доброволец,582
иметься сведение о,582
рак мочевой пузырь,581
один очередь это,581
стратегия борьба с,581
настоящее время установить,580
положительный связь между,579
с частота гц,579
острый почечный недостаточность,579
рынок труд и,578
а также отсутствие,577
побочный эффект и,577
после трансплантация почка,577
величина гра сантиметр,576
можно использовать для,576
большой чем у,576
окисление жирный кислота,576
обратный величина гра,576
мочь способствовать развитие,576
позволять судить о,574
осуществляться за счёт,574
с клинический проявление,574
более миллион человек,573
чаща чем у,573
снижение скорость клубочковый,573
лекарственный препарат и,572
зависеть от уровень,571
достижение целевой значение,571
выходить за предел,571
на длина волна,571
американский ассоциация сердце,571
дисфункция левый желудочек,571
увеличение масса тело,571
транзиторный ишемический атака,570
уровень доказательность а,570
варьироваться от до,570
состоять из два,570
налоговый система ипэя,570
прямая связь между,570
из наиболее часто,569
в укр наш,569
фактор риска ссз,568
стратегический управление в,568
по настоящее время,567
сердечно сосудистый система,566
эндотелиальный клетка и,565
и фактор некроз,565
повышение качество жизнь,565
от апрель год,565
физический активность и,565
острый повреждение гм,564
с ёхан река,564
а также оценка,564
клинический картина заболевание,564
в недавно опубликовать,564
хронический воспалительный процесс,563
независимо от возраст,563
в лёгочный ткань,562
лечение а также,562
ребёнок старший год,562
шейный отдел позвоночник,562
и среднее бизнес,561
метаболический синдром и,561
это объясняться тем,561
форма кислород афк,561
результат мочь быть,561
от март год,560
мочь быть описать,560
статистически значимый снижение,560
слизистый оболочка желудок,560
лекарственный средство и,560
раз маленький чем,559
на выше чем,559
оперативный вмешательство в,558
экспорт добавить стоимость,558
сердечно-сосудистый осложнение ссо,558
мочь быть решить,558
восстановление синусовый ритм,557
доверительный интервал ди,557
до мл килограмм,557
для количественный оценка,557
начало хх в,555
чаща чем в,555
причина смерть в,555
процесс а также,555
страна а также,555
нижний полый вена,555
и среднее предпринимательство,554
по данные на,554
из наиболее эффективный,553
страна европа и,553
по сеять день,553
настоящее время иметься,552
особый место в,552
ммоль литр у,552
опухолевый клетка в,551
независимо от наличие,551
настоящее время проводиться,549
широкий спектр действие,549
на большой количество,549
по данные отечественный,549
позволить сделать вывод,548
периферический сосудистый сопротивление,548
систолический функция лж,547
темп рост ввп,547
опухолевый клетка и,546
человеческий капитал и,546
костный мозг и,545
реальный сектор экономика,545
к конец х,545
прочий равный условие,545
лицо трудоспособный возраст,545
немелкоклеточный рак лёгкое,544
и ишемический болезнь,544
и восточный европа,544
полиненасыщенный жирный кислота,544
мочь быть более,543
и продолжительность жизнь,543
момент постановка диагноз,543
он мочь быть,543
человек контрольный группа,542
качество жизнь население,542
клинический картина и,541
в июль год,541
с стабильный ибс,540
ставить под сомнение,540
различный степень выраженность,540
важный подчеркнуть что,540
весь выборка отрицательный,540
оперативный вмешательство на,540
особый место занимать,539
сегодняшний день являться,539
и мн др,539
или иной вид,539
обратный связь между,539
в короткий срок,538
тромбоэмболия лёгочный артерия,538
женщина старший год,538
российский федерация рф,537
американский коллегия ревматолог,535
и состоять из,535
в экономически развитый,535
концентрация анестетик в,535
иммунный система и,534
рынок труд в,534
она мочь быть,534
в западный часть,533
хронический неинфекционный заболевание,533
только за счёт,532
реальный ставка процент,532
масса тело килограмм,532
повышенный артериальный давление,532
главное образ на,531
который иметь место,531
надо отметить что,531
занимать первое место,531
сердечно-сосудистый событие в,531
а также различный,531
сельский хозяйство и,531
головной мозг при,531
больной старший год,531
суточный доза мг,530
мочь быть оценить,530
существенный вклад в,530
орган малое таз,530
мочь быть также,529
на английский язык,529
от ноябрь год,528
оксидативный стресс и,528
за счёт изменение,528
рак поджелудочный железа,528
в предоперационный период,528
в эндотелиальный клетка,528
уровень провоспалительный цитокин,528
для ранний диагностика,528
зависеть от многий,528
на тот факт,527
для постановка диагноз,527
ранний стадия развитие,527
это же время,527
достигаться за счёт,527
ингибитор ангиотензинпревращать фермент,527
чаща всего в,527
корреляционный связь между,527
болезнь орган дыхание,526
самый частый причина,525
основание полагать что,525
из наиболее значимый,525
оценка ин правило,525
в сфера здравоохранение,525
и здоровый лицо,525
в всякий случай,525
занимать два место,524
и гладкомышечный клетка,524
можно определить как,524
к фактор риска,523
и липидный обмен,523
уровень мочевой кислота,523
в ситуация когда,523
в кемеровский область,523
у подавлять большинство,523
и артериальный давление,523
загрязнение окружающий среда,522
сердечный недостаточность в,522
