text,freq
больных вич инфекцией,747
сердечно сосудистую систему,736
симпатической нервной системы,735
избыточной массой тела,727
увеличивает риск развития,725
согласно современным представлениям,724
второй мировой войны,716
ор ди р,715
европейского общества кардиологов,714
органов государственной власти,712
детей первого года,712
чсс уд мин,710
вегетативной нервной системы,705
внезапной сердечной смерти,701
мг раза день,701
большое значение имеет,699
статистически значимые различия,699
крупного рогатого скота,697
соавт соавт соавт,693
согласно данным литературы,689
протяжении многих лет,687
российской федерации г,687
перекисного окисления липидов,687
п дпри мств,683
позволяет сделать вывод,683
возрастной группе лет,677
аналогичные данные получены,676
артериальной гипертонии аг,673
высокий риск развития,673
больных ишемической болезнью,671
больных туберкулезом легких,671
нормальной массой тела,668
начала х гг,667
см см е,667
среди взрослого населения,664
согласно литературным данным,661
целью настоящей работы,658
особый интерес представляет,657
требует дальнейшего изучения,653
конце х гг,650
также согласно которому,648
следует обратить внимание,647
менее мм рт,647
фактора некроза опухоли,646
кг массы тела,645
опорно двигательного аппарата,644
является одним основных,644
рандомизированных контролируемых исследований,639
настоящее время существует,636
свободных жирных кислот,632
мужчин возрасте лет,630
артериальная гипертония аг,629
нарушений углеводного обмена,627
введение настоящее время,626
полученные нами данные,623
юго восточной азии,622
мнению некоторых авторов,621
пациентов сахарным диабетом,620
лиц пожилого возраста,619
острого инфаркта миокарда,618
который представляет собой,618
целью данной работы,617
цель настоящей работы,617
органов грудной клетки,616
нарушений ритма сердца,615
факторами риска развития,613
хронической сердечной недостаточностью,613
основе которого лежит,612
риск сердечно сосудистых,610
скорости клубочковой фильтрации,608
конце х годов,608
особое внимание уделяется,607
наиболее частой причиной,606
всемирной организации здравоохранения,601
снижение массы тела,599
имеет важное значение,599
середине х годов,598
темпы экономического роста,597
системного воспалительного ответа,597
ст мм рт,595
мг кг сутки,594
полученные нами результаты,593
большое внимание уделяется,592
средний возраст пациентов,590
является основной причиной,589
трансформирующего фактора роста,588
мг раза сутки,587
начала х годов,586
середине х гг,585
см рис б,583
сахарный диабет сд,581
важную роль играет,579
первой мировой войны,576
гра см также,576
факторы риска развития,575
ранее нами показано,574
авторы пришли выводу,572
целью настоящего исследования,572
каждом конкретном случае,569
тыс н э,563
результаты исследования показали,562
многих странах мира,558
миокарда левого желудочка,558
пациентов высокого риска,557
данным других авторов,557
органов брюшной полости,557
й линии терапии,553
улучшение качества жизни,553
развития инфаркта миокарда,552
л мин м,551
сердечно сосудистым риском,549
срб мг л,547
является одной основных,547
данным некоторых авторов,546
цель исследования изучить,545
особый интерес представляют,543
играет ключевую роль,542
нарушения ритма сердца,541
данные представлены виде,540
возраст старше лет,536
ряде работ показано,535
прочих равных условиях,535
поражения органов мишеней,531
сахарного диабета типа,530
женщин возрасте лет,529
малых средних предприятий,527
годов прошлого века,525
тела кг м,523
магнитно резонансной томографии,523
частоты сердечных сокращений,522
экономически развитых странах,521
однако сих пор,516
однако следует отметить,512
хроническая сердечная недостаточность,511
больных сердечной недостаточностью,511
протяжении всей жизни,508
избыточная масса тела,507
результаты клинических исследований,505
оказывает существенное влияние,505
сахарным диабетом типа,504
больных артериальной гипертензией,501
снижает риск развития,499
органов местного самоуправления,499
возможно это связано,498
общего уровня цен,497
важную роль играют,495
развития побочных эффектов,494
сравнению группой контроля,494
существует большое количество,491
независимо друг друга,491
настоящее время установлено,487
здорового образа жизни,486
сравнению общей популяцией,485
искусственной вентиляции легких,482
коры головного мозга,482
высших учебных заведений,481
пациентов ишемической болезнью,481
сердечно сосудистой патологией,479
гипертрофии левого желудочка,479
толерантности физической нагрузке,478
дозе мг сутки,477
средняя продолжительность жизни,477
женщин репродуктивного возраста,477
пациентов й группы,477
первом году жизни,476
таким образом результаты,475
российской федерации рф,475
менее мл мин,475
старших возрастных групп,475
г настоящее время,474
выглядит следующим образом,473
современном этапе развития,472
последние несколько лет,471
качества жизни пациентов,471
фактор некроза опухоли,471
физико химических свойств,470
пациентов сд типа,469
сердечно сосудистой смерти,467
статистически значимых различий,467
острого коронарного синдрома,464
больных старше лет,463
форменных элементов крови,460
той иной мере,460
инфаркта миокарда инсульта,460
данным ряда исследований,460
хронической почечной недостаточности,460
течение всей жизни,459
дополнительного профессионального образования,459
качество жизни больных,458
основной причиной смерти,458
ранних стадиях заболевания,458
высшего профессионального образования,457
различной степени выраженности,457
основным методом лечения,457
других факторов риска,455
рака предстательной железы,454
факторов внешней среды,454
функции левого желудочка,454
функции внешнего дыхания,453
которая представляет собой,451
скф мл мин,449
течение первых лет,447
периферической нервной системы,446
больных артериальной гипертонией,445
заболеваний сердечно сосудистой,445
высокого риска развития,444
источник расчеты авторов,444
больных стабильной стенокардией,442
длине волны нм,441
застойной сердечной недостаточности,441
течение нескольких лет,441
суточной дозе мг,439
целью нашего исследования,439
старшей возрастной группы,439
статистическую обработку данных,438
первого года жизни,437
ленты рассчитанное зависимости,437
протяжении последних лет,436
болезнь легких хобл,434
пса нг мл,434
вв н э,433
центральной нервной системе,433
трансформирующий фактор роста,433
впервые выявленных больных,433
болезней системы кровообращения,431
сердечно сосудистый риск,431
цель настоящего исследования,430
группе пациентов получавших,429
стороны сердечно сосудистой,427
факторов риска фр,426
индекса массы тела,425
сравнению группой плацебо,423
цель данной работы,422
инвестиций основной капитал,421
практической точки зрения,421
детей старшего возраста,420
ил пг мл,420
группы высокого риска,418
заместительной почечной терапии,418
малого среднего бизнеса,418
г опубликованы результаты,417
б льшая часть,417
пациентов пожилого возраста,417
сердечно сосудистых причин,416
зал петра великого,416
некоторые авторы считают,415
результаты нашего исследования,414
значительной степени зависит,414
острый инфаркт миокарда,413
является независимым предиктором,412
однако настоящего времени,412
результаты настоящего исследования,411
европейской части россии,410
представляет собой совокупность,410
анестезии время ик,408
является важным фактором,408
системной воспалительной реакции,407
органов исполнительной власти,406
лимфоцитов периферической крови,406
молекулярной массой кда,406
исследования явилось изучение,406
однако последнее время,405
мнению ряда исследователей,404
органов малого таза,403
середины х гг,400
которые представляют собой,398
сахарный диабет типа,398
ил ил ил,397
артерий нижних конечностей,397
повышенным риском развития,395
статистическая обработка данных,394
научный сотрудник лаборатории,394
основе которых лежит,394
данные расчета ндс,394
хронической болезнью почек,394
лиц возрасте лет,392
является актуальной задачей,392
мнению многих авторов,392
диастолической функции лж,392
нижних дыхательных путей,391
кардиоваскулярная терапия профилактика,391
болезни системы кровообращения,391
средств массовой информации,390
исследование включено пациентов,390
скорой медицинской помощи,390
данной группы пациентов,390
основе которой лежит,389
несмотря большое количество,389
причинно следственной связи,388
отделении интенсивной терапии,388
американской ассоциации сердца,386
литературе имеются данные,386
цель исследования оценить,386
данным мета анализа,385
случаев тыс населения,384
общей сердечно сосудистой,384
это особенно важно,383
малого среднего предпринимательства,382
цель исследования изучение,382
шейного отдела позвоночника,381
внедрение клиническую практику,379
фибрилляции предсердий фп,379
важное значение имеет,379
больных возрасте лет,379
желудочно кишечном тракте,378
является одной причин,378
группе больных получавших,377
которые могут использованы,377
магнитно резонансная томография,377
ранних стадиях развития,374
скорость клубочковой фильтрации,374
последних лет показали,374
нарушения углеводного обмена,373
средний возраст больных,373
контрольно надзорной деятельности,373
речь ид т,373
наиболее часто встречается,373
организации здравоохранения воз,373
выброса левого желудочка,371
автор ответственный переписку,371
является наиболее распространенным,371
играют ключевую роль,370
пожилого старческого возраста,370
мкг кг мин,370
государственных гражданских служащих,370
качестве примера привести,369
нарушение функции почек,369
больных хронической сердечной,369
настоящее время считается,369
конца х гг,368
снижение риска развития,368
сосудов головного мозга,368
особого внимания заслуживает,368
хроническая болезнь почек,368
однако последние годы,367
наиболее часто встречающихся,367
практически здоровых лиц,367
рака толстой кишки,367
президента российской федерации,366
нарушения функции почек,366
пациентов сд го,366
больных инфарктом миокарда,366
ош ди р,365
сходные данные получены,364
государственно частного партнерства,364
настоящее время россии,364
имеет следующий вид,363
ниже мм рт,362
является одной самых,362
вариабельности сердечного ритма,362
научно практическая ревматология,361
фибрилляция предсердий фп,361
восстановления синусового ритма,360
избыточной массы тела,359
атеросклеротического поражения сосудов,359
перенесенного инфаркта миокарда,359
бухгалтерського обл ку,359
лечение достижения цели,359
лечения больных туберкулезом,358
клеток иммунной системы,356
субъектах российской федерации,356
течение лет наблюдения,355
среднего профессионального образования,355
рутинной клинической практике,355
напряженно деформированного состояния,354
оказывают существенное влияние,353
сравнении контрольной группой,353
передней брюшной стенки,353
пациентов включенных исследование,353
детей младшего возраста,352
пациентов стабильной ибс,352
некоторые авторы отмечают,352
увеличение продолжительности жизни,352
правительства российской федерации,351
проведенные исследования показали,351
авторы сделали вывод,351
обращает внимание факт,351
жизненно важных органов,350
сравнению исходным уровнем,349
разной степени выраженности,349
активные формы кислорода,349
научно технического прогресса,348
жесткости сосудистой стенки,348
выше мм рт,347
полученные данные свидетельствуют,347
авторы приходят выводу,347
первичной конечной точки,346
больных ранним ра,346
детском подростковом возрасте,345
согласно полученным данным,345
гемопоэтических стволовых клеток,344
больных й группы,344
ревматоидный артрит ра,343
исследования эссе рф,343
дозах мг сут,342
лет средний возраст,342
толерантность физической нагрузке,342
нагрузка ленты н,342
повышенный риск развития,342
занимает е место,341
сыворотке крови больных,340
согласуется данными литературы,340
имеет свои особенности,340
наиболее часто встречаются,340
качества жизни больных,340
является необходимым условием,339
реактивного белка срб,338
настоящее время доказано,338
одной основных задач,338
блокаторы кальциевых каналов,338
различной степени тяжести,337
д яльн сть,337
данным эпидемиологических исследований,337
является одним наиболее,337
риска развития ссз,337
клинических проявлений заболевания,336
лиц трудоспособного возраста,336
лаборатории развития налоговой,336
общей численности населения,335
сердечной недостаточности сн,335
острой почечной недостаточности,335
сердечно сосудистых заболеваниях,334
исследований последних лет,333
артериальной гипертонией аг,333
среди мужчин женщин,332
поясничного отдела позвоночника,332
полиненасыщенных жирных кислот,332
женщин старше лет,331
авторы делают вывод,331
могут оказывать влияние,330
целом ряде исследований,330
окисления липидов пол,330
коронарной болезни сердца,329
момент постановки диагноза,329
момент включения исследование,329
товаров работ услуг,328
оа коленных суставов,328
нарушений сердечного ритма,328
ожидаемая продолжительность жизни,328
знаний умений навыков,326
пациентов артериальной гипертензией,326
желудочно кишечный тракт,326
реологических свойств крови,326
таблица сравнительная характеристика,325
регуляторных т клеток,324
зависит многих факторов,324
информационно коммуникационных технологий,324
среднем мм рт,324
разных возрастных групп,324
лет тому назад,324
таким образом применение,323
клеток костного мозга,323
большое значение имеют,322
желудка двенадцатиперстной кишки,322
масса тела кг,322
нарушения мозгового кровообращения,321
соэ мм ч,320
первичной вторичной профилактики,320
больных сердечно сосудистыми,319
лпнп ммоль л,318
т регуляторных клеток,318
сегодняшний день является,317
субъекта российской федерации,317
нсприводной подвески данные,317
больных высоким риском,316
являются основной причиной,315
уделяется большое внимание,315
физико химические свойства,315
темпов экономического роста,314
странах западной европы,314
биологических препаратов гибп,314
терминальной почечной недостаточности,314
гладкомышечных клеток сосудов,314
средней степени тяжести,313
физических юридических лиц,312
отличаются друг друга,312
разных странах мира,311
верхней границы нормы,310
клапана см е,310
широкое распространение получили,310
мжп см е,310
острый коронарный синдром,310
экономической точки зрения,310
критерий манна уитни,309
детей возрасте мес,309
сфере информационных технологий,309
великой отечественной войны,308
государственного контроля надзора,308
низкая физическая активность,308
недавние исследования показали,308
принятия управленческих решений,307
площади поверхности тела,307
результаты экспериментальных исследований,306
проведении ингаляционной анестезии,306
риск развития инсульта,306
окисления жирных кислот,306
ренин ангиотензиновой системы,306
мес мес мес,305
реального обменного курса,305
детей младше лет,305
остром инфаркте миокарда,304
клеток периферической крови,304
врачей общей практики,304
цитотоксических т лимфоцитов,304
оказывает положительное влияние,304
рак молочной железы,304
достаточно большое количество,304
повседневной клинической практике,304
охраны окружающей среды,304
поэтому настоящее время,304
относительный риск развития,304
лиц мужского пола,303
повышенного риска развития,303
головки бедренной кости,303
конца х годов,303
млрд долл сша,302
населения российской федерации,302
метаболический синдром мс,302
пациентов избыточной массой,301
млн лет назад,301
фактор риска развития,301
раке молочной железы,300
необходимо обратить внимание,300
особенно это касается,299
подобные результаты получены,299
рака шейки матки,298
высоким сердечно сосудистым,298
биологически активные вещества,298
пациентов обеих групп,297
нарушение толерантности глюкозе,297
возрастает неблагоприятный прогноз,297
пациентов сердечной недостаточностью,297
оценки качества жизни,297
данным зарубежных авторов,297
т д также,296
пациентов хронической сердечной,295
материал методы исследования,295
риск развития ссз,295
сахарного диабета сд,294
первую очередь это,294
пациентов детского возраста,294
необходимы дальнейшие исследования,294
ожидаемой продолжительности жизни,293
очень высокого риска,293
старших возрастных группах,293
пациентов средний возраст,292
застойная сердечная недостаточность,292
научно технологического развития,292
эта точка зрения,291
иммлж г м,291
факторов окружающей среды,291
сердечно сосудистые осложнения,291
автономной нервной системы,290
настоящее время являются,290
группа группа группа,289
течение первых мес,289
середины х годов,289
полученные результаты свидетельствуют,289
комбинированной конечной точки,289
научно исследовательской деятельности,288
видам экономической деятельности,288
оценки риска развития,287
инфаркт миокарда инсульт,287
развития информационно коммуникационных,287
слизистой оболочки желудка,287
оказывает существенного влияния,286
гг н э,286
около млн человек,286
время искусственного кровообращения,286
г тыс населения,285
первой линии терапии,284
прямых иностранных инвестиций,284
людей старше лет,284
правых отделов сердца,284
развития финансового сектора,284
отечественной зарубежной литературе,284
профессорско преподавательского состава,284
дозе мг м,284
зависимости м объемная,283
нашей стране рубежом,283
больных ревматоидным артритом,283
улучшить качество жизни,282
гипертрофия левого желудочка,282
населения возрасте лет,282
течение нескольких дней,282
мозгового кровообращения онмк,282
американской коллегии ревматологов,282
среднего пожилого возраста,282
течение первых месяцев,282
одной стороны это,282
особое место занимает,281
увеличение массы тела,280
целью исследования явилось,280
суточного профиля ад,280
функционального состояния почек,280
опасных инфекций вып,280
составила тыс населения,280
риск развития ибс,279
таким образом использование,279
оказывает негативное влияние,279
нормативных правовых актов,279
экономического сотрудничества развития,279
м н н,278
частота сердечных сокращений,278
пациентов моложе лет,278
целью нашей работы,277
острого повреждения почек,277
является одной важнейших,277
несколько лет назад,277
оценки функционального состояния,276
российский кардиологический журнал,276
пациентов мужского пола,276
личностно профессионального развития,276
рака мочевого пузыря,276
является неотъемлемой частью,276
систолической функции лж,275
доверительный интервал ди,275
вен нижних конечностей,275
годов прошлого столетия,275
пациентов сердечно сосудистыми,275
необходимо принимать внимание,275
ножки пучка гиса,275
исследовании приняли участие,275
липопротеидов низкой плотности,275
государственного университета т,274
систолическое артериальное давление,274
плацебо контролируемом исследовании,274
детей школьного возраста,273
пациентов артериальной гипертонией,273
тыс населения г,273
российской федерации года,273
ди доверительный интервал,273
н м угол,273
челюстно лицевой области,273
пациентов основной группы,273
снижения риска развития,273
верхних отделов жкт,272
повышение температуры тела,272
г н э,272
полимеразной цепной реакции,272
уровень артериального давления,272
средств федерального бюджета,272
одной наиболее частых,272
х х х,271
поясничном отделе позвоночника,271
широкого спектра действия,271
перекисное окисление липидов,271
лиц моложе лет,271
снижения потребления соли,271
ранее проведенных исследований,270
повышение риска развития,270
отдела бедренной кости,269
больных пожилого возраста,269
решения данной проблемы,269
мрт головного мозга,269
смерти сердечно сосудистых,269
государственного муниципального управления,269
системная красная волчанка,269
традиционных факторов риска,268
старшей возрастной группе,268
детей старше лет,268
социально экономическое развитие,268
сердечно сосудистых катастроф,268
исследований посвященных изучению,268
улучшения качества жизни,268
нарушением функции почек,268
детей дошкольного возраста,267
метаболического синдрома мс,266
относительный риск ор,266
снижение артериального давления,266
давления легочной артерии,266
системы высшего образования,266
инсулиноподобный фактор роста,266
высокий уровень экспрессии,265
хронической почечной недостаточностью,265
валового внутреннего продукта,265
федеральный закон фз,265
нагрузка отгруза н,265
начала го века,265
последние пять лет,265
стратегия устойчивого развития,265
продукции провоспалительных цитокинов,265
страны коэффициент джини,264
дисфункции левого желудочка,264
левых отделов сердца,264
является одним важнейших,263
средствах массовой информации,263
пцр реальном времени,263
большой грудной мышцы,263
организации учебного процесса,263
врожденных пороков сердца,262
артериальной гипертензией аг,262
частота побочных эффектов,262
данным ряда исследователей,261
анализ литературных данных,261
показана высокая эффективность,260
пациентов ранним ра,260
основании полученных данных,260
которые настоящее время,260
основных сердечно сосудистых,259
прогноз уровень возрастает,259
изменения образа жизни,259
одной главных причин,259
является наиболее частой,259
большинстве стран мира,259
государственных муниципальных услуг,259
й й группах,259
тг ммоль л,258
больных стабильной ибс,258
данным официальной статистики,258
инсулиноподобного фактора роста,258
зависимости наличия отсутствия,258
разных возрастных группах,257
изменение образа жизни,257
средства массовой информации,257
длиной волны нм,257
мнению большинства авторов,256
пациентов контрольной группы,256
качества жизни населения,256
поражения коронарных артерий,255
ст ук рф,255
протяжении длительного времени,255
выявлено ассоциаций развитием,255
увеличение риска развития,255
хронических неинфекционных заболеваний,255
некоторые исследователи считают,254
внутренней сонной артерии,254
детей возрасте года,254
развития сельского хозяйства,254
имеет решающее значение,253
позволяют сделать вывод,253
цель исследования оценка,253
реального сектора экономики,253
различных патологических состояниях,253
мг раза сут,252
россии процессы стратегического,252
стратегии контроля заболеваний,252
развития канада стратегия,252
липидного спектра крови,252
программа устойчивого развития,252
сша стратегия национальной,252
стратегия стратегия развития,252
достижения целевого уровня,252
определяется следующим образом,252
разному современной россии,252
управления разных странах,252
принципов стратегического управления,252
заболеваний стратегии защиты,252
основное внимание уделяется,251
е е сутки,251
нарушений липидного обмена,251
одним перспективных направлений,251
мнению некоторых исследователей,251
течение первых ч,250
хирургического лечения больных,250
сходные результаты получены,250
особое место занимают,250
оценки эффективности лечения,250
высших психических функций,250
пациентов стабильной стенокардией,250
интенсивной терапии орит,249
также следует отметить,249
физико механических свойств,249
данные литературы свидетельствуют,249
сегодняшний день существует,249
таблица клиническая характеристика,249
исследование включены пациентов,248
ст гк рф,248
около лет назад,248
настоящее время проводится,248
посвящено большое количество,248
площадь поперечного сечения,248
вещества головного мозга,248
ряде клинических исследований,247
одной наиболее актуальных,247
остается открытым вопрос,247
исследованиях последних лет,247
терапии й линии,247
р р соответственно,247
настоящее время используется,247
первичная конечная точка,247
результате проведенных исследований,247
диабетом го типа,246
почечно клеточного рака,246
нарушений мозгового кровообращения,246
р н д,246
имеет ряд преимуществ,245
пакета прикладных программ,245
структуре онкологической заболеваемости,245
серьезных побочных эффектов,245
социально экономических систем,245
экспериментальных клинических исследований,244
ранних этапах развития,244
эндопротезирования коленного сустава,244
факторам риска развития,244
н н н,244
развития сахарного диабета,244
общей сонной артерии,244
искусственного кровообращения ик,243
течение периода наблюдения,243
диагностике лечению аг,243
таким образом несмотря,243
лиц контрольной группы,243
это дает возможность,243
ингибитора активатора плазминогена,243
течение нескольких часов,242
некоторые авторы указывают,242
решения поставленной задачи,242
мезенхимальных стволовых клеток,242
субъектов естественных монополий,241
проведен сравнительный анализ,241
отечественных зарубежных авторов,241
требуют дальнейшего изучения,241
общей популяции составляет,241
ош ный ди,240
наибольший интерес представляет,240
статистическая обработка результатов,240
регуляции сосудистого тонуса,240
ст нк рф,240
поражения головного мозга,240
сыворотке крови пациентов,239
нижней полой вены,239
повышение качества жизни,239
центральной восточной европы,239
й й групп,239
различных органов систем,239
висцеральной жировой ткани,239
пациентов перенесших инсульт,238
инфаркт связанной артерии,238
исследовании соавт показано,238
особое значение имеет,238
раннем детском возрасте,238
представляет большой интерес,238
является препаратом выбора,238
желудочно кишечных кровотечений,237
г кг сут,237
других органов систем,237
регионах российской федерации,237
левой коронарной артерии,237
обязательного медицинского страхования,236
периферического сосудистого сопротивления,236
риска развития инсульта,236
течение последующих лет,236
экспериментальных исследованиях показано,236
фактора роста фибробластов,235
эндопротезирования тазобедренного сустава,235
значительной степени определяется,235
одной ведущих причин,235
наиболее частыми причинами,235
нарушения сердечного ритма,235
дисплазии соединительной ткани,235
странах восточной европы,235
остаются недостаточно изученными,235
низкой массой тела,234
однако большинстве случаев,234
рис таким образом,234
охс ммоль л,234
однако сегодняшний день,234
высокой степени злокачественности,234
особо следует отметить,233
сравнению здоровыми лицами,233
экономически развитых стран,233
менее ммоль л,233
результаты проведенных исследований,233
большой интерес представляет,233
н д р,233
сердечно сосудистую смертность,232
электроэнергии газа воды,232
местах лишения свободы,232
артериальное давление ад,232
инсульт инфаркт миокарда,232
плотности костной ткани,232
около тыс человек,232
аг сд типа,231
второй половине века,231
согласно результатам исследования,231
одной наиболее распространенных,231
сердечно сосудистой хирургии,231
хронического болевого синдрома,230
достижения поставленной цели,230
костно мышечной системы,230
проводящей системы сердца,230
факторов сердечно сосудистого,230
острым инфарктом миокарда,230
точки зрения теории,230
пациентов молодого возраста,229
особое значение приобретает,229
болезни сердца ибс,229
наиболее частых причин,229
пострадавших й группы,229
общего числа больных,228
экспорта добавленной стоимости,228
материалы методы исследований,228
людей возрасте лет,228
снижению качества жизни,228
причинно следственных связей,228
среди причин смерти,228
нарушение мозгового кровообращения,227
го го типов,227
клеток поджелудочной железы,227
белков острой фазы,227
специализированной медицинской помощи,227
наш взгляд является,226
некроза опухоли фно,226
имеет существенное значение,226
котором приняли участие,226
согласно полученным результатам,226
врожденные пороки сердца,226
примечание достоверность различий,226
является методом выбора,226
россии настоящее время,226
фактор роста фибробластов,226
новых пероральных антикоагулянтов,226
евразийского экономического союза,226
введение последние годы,226
однако необходимо отметить,226
нормативно правовой базы,226
риска развития ибс,226
настоящее время существуют,225
развития финансового рынка,225
работах других авторов,225
результаты многочисленных исследований,225
острой сердечной недостаточности,224
ткани головного мозга,224
основании полученных результатов,224
российской федерации годы,224
снижение скорости клубочковой,224
показатели качества жизни,224
это первую очередь,224
сделать следующие выводы,224
согласно современным рекомендациям,223
настоящее время показано,223
различных возрастных группах,223
активности воспалительного процесса,222
наибольшее распространение получили,222
значения числа итераций,222
физико механические свойства,222
настоящее время мире,222
см водн ст,222
экономически активного населения,222
представляет собой систему,222
анализ полученных данных,222
социально экономический статус,222
сегодняшний день известно,221
остром коронарном синдроме,221
тканевого активатора плазминогена,221
настоящее время наиболее,221
российской федерации гг,221
данным клинических исследований,221
данным многочисленных исследований,221
г кг массы,221
экспериментальных исследованиях животных,221
данной группы препаратов,221
течение последних десятилетий,220
является составной частью,220
больных метаболическим синдромом,220
лиц женского пола,220
российской академии наук,220
развитых странах мира,220
сравнению группой больных,220
правительством российской федерации,220
нарушения липидного обмена,220
отделениях интенсивной терапии,220
наиболее эффективным методом,219
первичной конечной точкой,219
имеет особое значение,219
уровень глюкозы крови,219
экскреции альбумина мочой,219
организации объединенных наций,219
рака прямой кишки,219
научно исследовательский институт,219
раком молочной железы,219
данной группы больных,218
федерального закона фз,218
коронарным синдромом окс,218
продолжительность жизни больных,218
часто болеющих детей,218
диастолической дисфункции лж,218
составляет общего числа,218
безопасности российской федерации,217
малонового диальдегида мда,217
видов экономической деятельности,217
поддержки принятия решений,217
особого внимания заслуживают,217
р статистически значимые,217
г таким образом,217
терапии первой линии,217
начиная х годов,217
острое почечное повреждение,216
составе комплексной терапии,216
реальной клинической практики,216
научные исследования разработки,216
частота изолированного нарушения,216
данный момент времени,216
части распределения неравенства,216
является наиболее эффективным,216
фонда оплаты труда,215
объема циркулирующей крови,215
низкий уровень образования,215
м н доцент,215
важную роль развитии,214
соотношение мужчин женщин,214
менее нг мл,214
носят противоречивый характер,214
основе которого лежат,214
ил ил фно,214
потребности миокарда кислороде,214
индустриально развитых странах,214
результаты проведенного исследования,213
центральную нервную систему,213
впервые описан г,213
статистически значимо выше,213
свободные жирные кислоты,213
важную роль патогенезе,213
теоретической точки зрения,212
экспериментальные исследования показали,212
структуре общей смертности,212
коре головного мозга,212
сердечно сосудистых исходов,212
случая тыс населения,212
деятельности органов государственной,212
проведенном нами исследовании,212
фоне проводимой терапии,212
объектов окружающей среды,212
качестве исходных данных,212
среди впервые выявленных,212
органов государственного управления,211
канд психол наук,211
является основным фактором,211
см например работы,211
нашли широкое применение,211
п дх д,211
рф ме мл,211
свертывающей системы крови,211
течение первых дней,211
риск развития осложнений,211
качества жизни кж,211
риска развития фп,210
липопротеинов низкой плотности,210
натощак ммоль л,210
инвестиции основной капитал,210
данным исследования проведенного,210
сердечно сосудистая патология,210
острой фазы воспаления,210
хроническая почечная недостаточность,209
загрязнения окружающей среды,209
показано положительное влияние,209
это приводит тому,209
менее настоящее время,209
время наблюдения причины,209
целью первичной профилактики,209
молодого среднего возраста,209
качестве первой линии,209
высших учебных заведениях,209
органами государственной власти,209
настоящее время это,208
это позволяет предположить,208
количество работ посвященных,208
получены следующие результаты,208
золотым стандартом диагностики,208
среди факторов риска,208
физического развития детей,208
цель исследования определить,208
нестероидные противовоспалительные препараты,208
мужчины возрасте лет,208
целью повышения эффективности,208
развития сердечной недостаточности,207
пациентов инфарктом миокарда,207
другом исследовании показано,207
результаты мета анализа,207
хирургического лечения пациентов,207
верхней полой вены,207
синтеза оксида азота,207
уровня экономического развития,207
статистическую обработку результатов,207
средний возраст которых,206
группе высокого риска,206
молекулярно генетических методов,206
риск летального исхода,206
байкальской рифтовой зоны,206
риск сердечно сосудистой,206
соответственно таким образом,206
ряде исследований установлено,205
выше общей популяции,205
странах европейского союза,205
дозе мг день,205
вовлечение патологический процесс,205
врожденных пороков развития,205
рамках данной работы,205
является одной ведущих,205
компьютерной томографии кт,205
валовой добавленной стоимости,205
является наиболее частым,205
государственной гражданской службы,205
мировых цен нефть,205
является одной актуальных,205
зг дно з,204
странах высоким уровнем,204
повышения качества жизни,204
первых месяцев жизни,204
малого круга кровообращения,204
мг кг ч,204
